label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
P,0.2947976878612717,1.0,1.0,0.5780346820809249,0.8925925925925926,0.7352941176470589,0.7514450867052023,0.7,0.6029411764705882,0.7398843930635838,0.5407407407407407,0.45588235294117646,0.6763005780346821,0.4185185185185185,0.3088235294117647,0.5606936416184971,0.4740740740740741,0.7352941176470589,0.6994219653179191,0.26296296296296295,0.39705882352941174,0.7745664739884393,0.12222222222222222,0.22058823529411764,0.838150289017341,0.0,0.11764705882352941,0.36416184971098264,0.46296296296296297,0.6911764705882353,0.5838150289017341,0.4,0.16176470588235295,0.815028901734104,0.4148148148148148,0.0,1.0,0.45555555555555555,0.0,0.17341040462427745,0.4925925925925926,0.6029411764705882,0.4277456647398844,0.5444444444444444,0.058823529411764705,0.4277456647398844,0.7185185185185186,0.11764705882352941,0.3988439306358382,0.8444444444444444,0.3235294117647059,0.0,0.5518518518518518,0.4852941176470588,0.23121387283236994,0.6037037037037037,0.11764705882352941,0.2543352601156069,0.7333333333333333,0.17647058823529413,0.2254335260115607,0.8222222222222222,0.3382352941176471
P,0.30538922155688625,1.0,1.0,0.5988023952095808,0.9022556390977443,0.7142857142857143,0.7844311377245509,0.7105263157894737,0.5857142857142857,0.7664670658682635,0.5526315789473685,0.42857142857142855,0.7245508982035929,0.43609022556390975,0.2857142857142857,0.6047904191616766,0.47368421052631576,0.6857142857142857,0.7425149700598802,0.2556390977443609,0.37142857142857144,0.8083832335329342,0.12030075187969924,0.21428571428571427,0.874251497005988,0.0,0.12857142857142856,0.39520958083832336,0.462406015037594,0.6571428571428571,0.592814371257485,0.40601503759398494,0.15714285714285714,0.8143712574850299,0.41729323308270677,0.0,1.0,0.4548872180451128,0.0,0.19161676646706588,0.4924812030075188,0.5857142857142857,0.4311377245508982,0.5413533834586466,0.05714285714285714,0.4311377245508982,0.7142857142857143,0.1,0.41317365269461076,0.8458646616541353,0.2714285714285714,0.0,0.5488721804511278,0.4857142857142857,0.2275449101796407,0.6015037593984962,0.1,0.2694610778443114,0.7406015037593985,0.12857142857142856,0.2634730538922156,0.8421052631578947,0.2714285714285714
P,0.3076923076923077,1.0,1.0,0.5976331360946746,0.9070631970260223,0.7183098591549296,0.7928994082840237,0.7211895910780669,0.5633802816901409,0.7810650887573964,0.5613382899628253,0.4084507042253521,0.7218934911242604,0.44981412639405205,0.2535211267605634,0.6035502958579881,0.4758364312267658,0.6901408450704225,0.7514792899408284,0.26394052044609667,0.36619718309859156,0.8165680473372781,0.12267657992565056,0.18309859154929578,0.8816568047337278,0.0,0.09859154929577464,0.39644970414201186,0.46096654275092935,0.647887323943662,0.5976331360946746,0.40892193308550184,0.14084507042253522,0.8165680473372781,0.4200743494423792,0.0,1.0,0.45353159851301117,0.0,0.1952662721893491,0.49070631970260226,0.5774647887323944,0.4319526627218935,0.5390334572490706,0.056338028169014086,0.4260355029585799,0.7137546468401487,0.11267605633802817,0.40236686390532544,0.8475836431226765,0.29577464788732394,0.0,0.550185873605948,0.4788732394366197,0.21893491124260356,0.587360594795539,0.09859154929577464,0.2485207100591716,0.724907063197026,0.15492957746478872,0.24260355029585798,0.8252788104089219,0.30985915492957744
P,0.296969696969697,1.0,1.0,0.6,0.9063670411985019,0.7058823529411765,0.8121212121212121,0.7228464419475655,0.5735294117647058,0.8,0.5655430711610487,0.4117647058823529,0.7333333333333333,0.449438202247191,0.2647058823529412,0.6242424242424243,0.4756554307116105,0.6911764705882353,0.7818181818181819,0.25842696629213485,0.36764705882352944,0.8545454545454545,0.1198501872659176,0.20588235294117646,0.9212121212121213,0.0,0.11764705882352941,0.40606060606060607,0.45692883895131087,0.6470588235294118,0.6060606060606061,0.40074906367041196,0.14705882352941177,0.8181818181818182,0.4157303370786517,0.0,1.0,0.45318352059925093,0.014705882352941176,0.19393939393939394,0.48314606741573035,0.5882352941176471,0.4303030303030303,0.5318352059925093,0.058823529411764705,0.42424242424242425,0.704119850187266,0.11764705882352941,0.40606060606060607,0.8352059925093633,0.3235294117647059,0.0,0.5355805243445693,0.4852941176470588,0.21212121212121213,0.5842696629213483,0.11764705882352941,0.24848484848484848,0.7191011235955056,0.17647058823529413,0.24242424242424243,0.8164794007490637,0.3382352941176471
P,0.294478527607362,1.0,1.0,0.6012269938650306,0.9132075471698113,0.6944444444444444,0.8159509202453987,0.7245283018867924,0.5555555555555556,0.8159509202453987,0.5584905660377358,0.4027777777777778,0.7730061349693251,0.4377358490566038,0.2777777777777778,0.6319018404907976,0.47924528301886793,0.6805555555555556,0.7975460122699386,0.26037735849056604,0.3611111111111111,0.8711656441717791,0.12075471698113208,0.20833333333333334,0.9447852760736196,0.0,0.1111111111111111,0.4171779141104294,0.4641509433962264,0.6527777777777778,0.6012269938650306,0.4037735849056604,0.1388888888888889,0.8220858895705522,0.41509433962264153,0.0,1.0,0.4490566037735849,0.0,0.20245398773006135,0.4867924528301887,0.5972222222222222,0.4294478527607362,0.5245283018867924,0.05555555555555555,0.4233128834355828,0.7018867924528301,0.1111111111111111,0.39263803680981596,0.8377358490566038,0.3055555555555556,0.0,0.539622641509434,0.5,0.2147239263803681,0.5811320754716981,0.1111111111111111,0.24539877300613497,0.7169811320754716,0.16666666666666666,0.22699386503067484,0.8188679245283019,0.3194444444444444
P,0.29375,1.0,1.0,0.6,0.909433962264151,0.7083333333333334,0.8125,0.7283018867924528,0.5694444444444444,0.8125,0.569811320754717,0.4166666666666667,0.75625,0.4528301886792453,0.2638888888888889,0.6375,0.47924528301886793,0.6805555555555556,0.80625,0.2641509433962264,0.375,0.88125,0.12075471698113208,0.20833333333333334,0.94375,0.0,0.1111111111111111,0.4125,0.46037735849056605,0.6527777777777778,0.6,0.4037735849056604,0.1527777777777778,0.81875,0.41509433962264153,0.0,1.0,0.4528301886792453,0.0,0.2,0.4830188679245283,0.5972222222222222,0.41875,0.5283018867924528,0.08333333333333333,0.4125,0.6981132075471698,0.1388888888888889,0.4,0.8301886792452831,0.3194444444444444,0.0,0.5358490566037736,0.5,0.2,0.5924528301886792,0.125,0.2375,0.7245283018867924,0.18055555555555555,0.225,0.8226415094339623,0.3194444444444444
P,0.29375,1.0,1.0,0.6,0.9169811320754717,0.6865671641791045,0.83125,0.720754716981132,0.5522388059701493,0.83125,0.5584905660377358,0.417910447761194,0.76875,0.44150943396226416,0.2835820895522388,0.64375,0.4830188679245283,0.6716417910447762,0.8,0.26037735849056604,0.3582089552238806,0.88125,0.12075471698113208,0.19402985074626866,0.95,0.0,0.11940298507462686,0.41875,0.4641509433962264,0.6567164179104478,0.60625,0.4,0.13432835820895522,0.81875,0.41132075471698115,0.0,1.0,0.4490566037735849,0.0,0.20625,0.4830188679245283,0.5970149253731343,0.43125,0.5207547169811321,0.04477611940298507,0.425,0.6981132075471698,0.1044776119402985,0.4,0.8339622641509434,0.29850746268656714,0.0,0.5283018867924528,0.5074626865671642,0.21875,0.5811320754716981,0.1044776119402985,0.24375,0.7169811320754716,0.14925373134328357,0.23125,0.8188679245283019,0.2835820895522388
P,0.294478527607362,1.0,1.0,0.5950920245398773,0.9097744360902256,0.7083333333333334,0.8098159509202454,0.7255639097744361,0.5694444444444444,0.8159509202453987,0.5601503759398496,0.4166666666666667,0.754601226993865,0.44360902255639095,0.2777777777777778,0.6441717791411042,0.4774436090225564,0.6805555555555556,0.803680981595092,0.2631578947368421,0.3611111111111111,0.8773006134969326,0.12030075187969924,0.19444444444444445,0.950920245398773,0.0,0.1111111111111111,0.4233128834355828,0.45864661654135336,0.6527777777777778,0.6073619631901841,0.40225563909774437,0.1527777777777778,0.8220858895705522,0.41729323308270677,0.0,1.0,0.45864661654135336,0.013888888888888888,0.2085889570552147,0.4774436090225564,0.5972222222222222,0.4233128834355828,0.5338345864661654,0.06944444444444445,0.4171779141104294,0.706766917293233,0.1111111111111111,0.3987730061349693,0.8421052631578947,0.3055555555555556,0.0,0.5300751879699248,0.5,0.2085889570552147,0.5902255639097744,0.125,0.24539877300613497,0.7293233082706767,0.16666666666666666,0.2392638036809816,0.8308270676691729,0.3055555555555556
P,0.2916666666666667,1.0,1.0,0.5833333333333334,0.9104477611940298,0.7164179104477612,0.7916666666666666,0.7276119402985075,0.5671641791044776,0.7916666666666666,0.5708955223880597,0.40298507462686567,0.7202380952380952,0.4552238805970149,0.2537313432835821,0.6190476190476191,0.47388059701492535,0.6865671641791045,0.7738095238095238,0.26492537313432835,0.3582089552238806,0.8452380952380952,0.12313432835820895,0.19402985074626866,0.9166666666666666,0.0,0.1044776119402985,0.4107142857142857,0.4552238805970149,0.6567164179104478,0.6011904761904762,0.40671641791044777,0.14925373134328357,0.8154761904761905,0.417910447761194,0.0,1.0,0.45149253731343286,0.0,0.19642857142857142,0.48134328358208955,0.582089552238806,0.4226190476190476,0.5335820895522388,0.04477611940298507,0.4166666666666667,0.7126865671641791,0.1044776119402985,0.39285714285714285,0.8470149253731343,0.29850746268656714,0.0,0.5373134328358209,0.47761194029850745,0.20238095238095238,0.5932835820895522,0.08955223880597014,0.24404761904761904,0.7276119402985075,0.13432835820895522,0.25,0.8283582089552238,0.2835820895522388
P,0.29651162790697677,1.0,1.0,0.5813953488372093,0.9044117647058824,0.7402597402597403,0.7674418604651163,0.7205882352941176,0.6103896103896104,0.7616279069767442,0.5661764705882353,0.45454545454545453,0.6976744186046512,0.44485294117647056,0.3116883116883117,0.5872093023255814,0.4742647058823529,0.6883116883116883,0.7325581395348837,0.2647058823529412,0.37662337662337664,0.8023255813953488,0.125,0.19480519480519481,0.872093023255814,0.0,0.09090909090909091,0.38372093023255816,0.45955882352941174,0.6493506493506493,0.5872093023255814,0.40808823529411764,0.16883116883116883,0.813953488372093,0.41544117647058826,0.012987012987012988,1.0,0.44485294117647056,0.0,0.18604651162790697,0.4852941176470588,0.5714285714285714,0.42441860465116277,0.5404411764705882,0.07792207792207792,0.4186046511627907,0.7132352941176471,0.14285714285714285,0.3953488372093023,0.8345588235294118,0.3246753246753247,0.0,0.5441176470588235,0.4675324675324675,0.21511627906976744,0.6029411764705882,0.11688311688311688,0.25,0.7316176470588235,0.16883116883116883,0.23837209302325582,0.8198529411764706,0.3116883116883117
P,0.31213872832369943,1.0,1.0,0.5953757225433526,0.8933823529411765,0.7352941176470589,0.7572254335260116,0.7022058823529411,0.6176470588235294,0.7514450867052023,0.5477941176470589,0.45588235294117646,0.7052023121387283,0.4264705882352941,0.3235294117647059,0.5780346820809249,0.46691176470588236,0.7205882352941176,0.7109826589595376,0.2610294117647059,0.38235294117647056,0.7745664739884393,0.1213235294117647,0.20588235294117646,0.838150289017341,0.0,0.11764705882352941,0.37572254335260113,0.45955882352941174,0.6617647058823529,0.5895953757225434,0.4007352941176471,0.16176470588235295,0.815028901734104,0.41544117647058826,0.0,1.0,0.4485294117647059,0.014705882352941176,0.18497109826589594,0.4889705882352941,0.5735294117647058,0.43352601156069365,0.5477941176470589,0.04411764705882353,0.4393063583815029,0.7242647058823529,0.10294117647058823,0.42196531791907516,0.8492647058823529,0.3088235294117647,0.0,0.5514705882352942,0.45588235294117646,0.21965317919075145,0.6066176470588235,0.08823529411764706,0.26011560693641617,0.7389705882352942,0.14705882352941177,0.24855491329479767,0.8272058823529411,0.29411764705882354
P,0.3068181818181818,1.0,1.0,0.5795454545454546,0.8868613138686131,0.75,0.7329545454545454,0.7007299270072993,0.6176470588235294,0.7159090909090909,0.5437956204379562,0.45588235294117646,0.6590909090909091,0.4233576642335766,0.3088235294117647,0.5454545454545454,0.46715328467153283,0.7205882352941176,0.6647727272727273,0.2591240875912409,0.38235294117647056,0.7329545454545454,0.12043795620437957,0.20588235294117646,0.7954545454545454,0.0,0.10294117647058823,0.3522727272727273,0.4635036496350365,0.6617647058823529,0.5795454545454546,0.3978102189781022,0.14705882352941177,0.8125,0.4124087591240876,0.0,1.0,0.45255474452554745,0.0,0.17045454545454544,0.5,0.5735294117647058,0.4318181818181818,0.5437956204379562,0.04411764705882353,0.4431818181818182,0.718978102189781,0.11764705882352941,0.42613636363636365,0.843065693430657,0.3088235294117647,0.0,0.5656934306569343,0.4411764705882353,0.22727272727272727,0.6094890510948905,0.07352941176470588,0.26704545454545453,0.7335766423357665,0.14705882352941177,0.2556818181818182,0.8248175182481752,0.3088235294117647
P,0.3021978021978022,1.0,1.0,0.5659340659340659,0.8736462093862816,0.7808219178082192,0.7032967032967034,0.6750902527075813,0.6712328767123288,0.6868131868131868,0.5126353790613718,0.5205479452054794,0.6483516483516484,0.3862815884476534,0.3835616438356164,0.5164835164835165,0.4584837545126354,0.7534246575342466,0.6373626373626373,0.259927797833935,0.4246575342465753,0.6978021978021978,0.12274368231046931,0.2328767123287671,0.7582417582417582,0.0,0.1232876712328767,0.32967032967032966,0.4548736462093863,0.684931506849315,0.5714285714285714,0.3971119133574007,0.1780821917808219,0.8076923076923077,0.4151624548736462,0.0,1.0,0.45126353790613716,0.0,0.15934065934065933,0.49458483754512633,0.5753424657534246,0.43956043956043955,0.5487364620938628,0.0547945205479452,0.44505494505494503,0.7256317689530686,0.1095890410958904,0.42857142857142855,0.8483754512635379,0.3013698630136986,0.0,0.5667870036101083,0.4520547945205479,0.24175824175824176,0.6137184115523465,0.0821917808219178,0.2857142857142857,0.740072202166065,0.1506849315068493,0.2857142857142857,0.8267148014440433,0.3013698630136986
P,0.2849462365591398,1.0,1.0,0.543010752688172,0.8736462093862816,0.7972972972972973,0.6666666666666666,0.6678700361010831,0.6756756756756757,0.6451612903225806,0.5018050541516246,0.5405405405405406,0.6075268817204301,0.36823104693140796,0.40540540540540543,0.478494623655914,0.4548736462093863,0.7702702702702703,0.5860215053763441,0.2563176895306859,0.43243243243243246,0.6505376344086021,0.11913357400722022,0.24324324324324326,0.7043010752688172,0.0,0.13513513513513514,0.3010752688172043,0.4548736462093863,0.6891891891891891,0.5591397849462365,0.3935018050541516,0.17567567567567569,0.8064516129032258,0.41155234657039713,0.013513513513513514,1.0,0.45126353790613716,0.0,0.13978494623655913,0.4981949458483754,0.581081081081081,0.43548387096774194,0.5487364620938628,0.08108108108108109,0.44623655913978494,0.7220216606498195,0.14864864864864866,0.41935483870967744,0.8411552346570397,0.32432432432432434,0.0,0.5740072202166066,0.44594594594594594,0.25806451612903225,0.6173285198555957,0.10810810810810811,0.2903225806451613,0.740072202166065,0.17567567567567569,0.26344086021505375,0.8194945848375451,0.3108108108108108
P,0.2849462365591398,1.0,1.0,0.543010752688172,0.8642857142857143,0.7922077922077922,0.6559139784946236,0.6642857142857143,0.6753246753246753,0.6344086021505376,0.5035714285714286,0.5194805194805194,0.6075268817204301,0.37142857142857144,0.38961038961038963,0.478494623655914,0.45,0.7662337662337663,0.5806451612903226,0.25357142857142856,0.44155844155844154,0.6397849462365591,0.12142857142857143,0.2597402597402597,0.6881720430107527,0.0,0.14285714285714285,0.3010752688172043,0.45357142857142857,0.7012987012987013,0.5591397849462365,0.3892857142857143,0.19480519480519481,0.8064516129032258,0.4035714285714286,0.025974025974025976,1.0,0.4392857142857143,0.0,0.13978494623655913,0.49642857142857144,0.5844155844155844,0.43548387096774194,0.5464285714285714,0.09090909090909091,0.45161290322580644,0.7214285714285714,0.14285714285714285,0.43010752688172044,0.8392857142857143,0.3246753246753247,0.0,0.5714285714285714,0.45454545454545453,0.25806451612903225,0.6142857142857143,0.11688311688311688,0.2903225806451613,0.7392857142857143,0.18181818181818182,0.27419354838709675,0.8214285714285714,0.3116883116883117
P,0.2894736842105263,1.0,1.0,0.5368421052631579,0.8657243816254417,0.7922077922077922,0.6473684210526316,0.6537102473498233,0.6753246753246753,0.6210526315789474,0.4840989399293286,0.5194805194805194,0.5947368421052631,0.34275618374558303,0.38961038961038963,0.4631578947368421,0.44876325088339225,0.7792207792207793,0.5631578947368421,0.254416961130742,0.44155844155844154,0.6210526315789474,0.12014134275618374,0.2597402597402597,0.6684210526315789,0.0,0.12987012987012986,0.2894736842105263,0.4558303886925795,0.7012987012987013,0.5578947368421052,0.3957597173144876,0.18181818181818182,0.8052631578947368,0.40636042402826855,0.012987012987012988,1.0,0.4381625441696113,0.0,0.13157894736842105,0.5053003533568905,0.5844155844155844,0.4368421052631579,0.5441696113074205,0.06493506493506493,0.45263157894736844,0.7279151943462897,0.12987012987012986,0.43157894736842106,0.8445229681978799,0.3246753246753247,0.0,0.5865724381625441,0.45454545454545453,0.2631578947368421,0.6219081272084805,0.09090909090909091,0.29473684210526313,0.7455830388692579,0.14285714285714285,0.2631578947368421,0.8268551236749117,0.2857142857142857
