label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
L,0.0821256038647343,0.9950980392156863,1.0,0.34299516908212563,1.0,0.6481481481481481,0.5893719806763285,0.9166666666666666,0.4537037037037037,0.8115942028985508,0.8676470588235294,0.26851851851851855,1.0,0.8529411764705882,0.08333333333333333,0.5120772946859904,0.5441176470588235,0.6388888888888888,0.6473429951690821,0.29901960784313725,0.35185185185185186,0.7198067632850241,0.1323529411764706,0.16666666666666666,0.7729468599033816,0.0,0.046296296296296294,0.34782608695652173,0.5,0.6481481481481481,0.40096618357487923,0.36764705882352944,0.1574074074074074,0.33816425120772947,0.5882352941176471,0.0,0.28019323671497587,0.7303921568627451,0.0,0.16908212560386474,0.4950980392156863,0.6203703703703703,0.2028985507246377,0.39215686274509803,0.1388888888888889,0.17391304347826086,0.6029411764705882,0.12037037037037036,0.1497584541062802,0.7058823529411765,0.23148148148148148,0.0,0.5,0.5740740740740741,0.014492753623188406,0.3872549019607843,0.23148148148148148,0.028985507246376812,0.5196078431372549,0.2222222222222222,0.028985507246376812,0.5980392156862745,0.28703703703703703
L,0.058823529411764705,0.9950980392156863,1.0,0.31862745098039214,1.0,0.6436781609195402,0.5833333333333334,0.9166666666666666,0.4367816091954023,0.8137254901960784,0.8725490196078431,0.2413793103448276,1.0,0.8676470588235294,0.05747126436781609,0.5196078431372549,0.5392156862745098,0.632183908045977,0.6519607843137255,0.29411764705882354,0.3448275862068966,0.7254901960784313,0.1323529411764706,0.1839080459770115,0.7794117647058824,0.0,0.05747126436781609,0.35294117647058826,0.4852941176470588,0.6436781609195402,0.4068627450980392,0.35784313725490197,0.13793103448275862,0.3284313725490196,0.5784313725490197,0.0,0.2696078431372549,0.7107843137254902,0.022988505747126436,0.17647058823529413,0.47058823529411764,0.6091954022988506,0.19607843137254902,0.37745098039215685,0.11494252873563218,0.16176470588235295,0.5882352941176471,0.13793103448275862,0.14215686274509803,0.6813725490196079,0.27586206896551724,0.0,0.47549019607843135,0.5632183908045977,0.004901960784313725,0.36764705882352944,0.21839080459770116,0.014705882352941176,0.5049019607843137,0.2413793103448276,0.024509803921568627,0.5833333333333334,0.3448275862068966
L,0.054187192118226604,0.9850746268656716,1.0,0.31527093596059114,1.0,0.6346153846153846,0.5763546798029556,0.9303482587064676,0.4326923076923077,0.8078817733990148,0.900497512437811,0.25,1.0,0.8955223880597015,0.0673076923076923,0.5221674876847291,0.5522388059701493,0.6057692307692307,0.6650246305418719,0.3034825870646766,0.3173076923076923,0.7438423645320197,0.13432835820895522,0.15384615384615385,0.7980295566502463,0.0,0.038461538461538464,0.3497536945812808,0.4925373134328358,0.625,0.4088669950738916,0.3482587064676617,0.1346153846153846,0.33004926108374383,0.5671641791044776,0.0,0.270935960591133,0.7213930348258707,0.019230769230769232,0.1724137931034483,0.47761194029850745,0.6057692307692307,0.1921182266009852,0.38308457711442784,0.11538461538461539,0.15763546798029557,0.5920398009950248,0.10576923076923077,0.13793103448275862,0.6965174129353234,0.22115384615384615,0.0,0.46766169154228854,0.5673076923076923,0.0049261083743842365,0.3582089552238806,0.22115384615384615,0.014778325123152709,0.5024875621890548,0.21153846153846154,0.029556650246305417,0.5870646766169154,0.28846153846153844
L,0.03535353535353535,0.9848484848484849,1.0,0.29797979797979796,1.0,0.6593406593406593,0.5707070707070707,0.9292929292929293,0.46153846153846156,0.8131313131313131,0.8939393939393939,0.26373626373626374,1.0,0.9090909090909091,0.06593406593406594,0.5353535353535354,0.5353535353535354,0.6263736263736264,0.6868686868686869,0.29292929292929293,0.3516483516483517,0.7727272727272727,0.13131313131313133,0.18681318681318682,0.8434343434343434,0.0,0.07692307692307693,0.36363636363636365,0.46464646464646464,0.6263736263736264,0.42424242424242425,0.3282828282828283,0.12087912087912088,0.32323232323232326,0.5505050505050505,0.0,0.25252525252525254,0.696969696969697,0.03296703296703297,0.18181818181818182,0.4444444444444444,0.5934065934065934,0.19696969696969696,0.3434343434343434,0.0989010989010989,0.14646464646464646,0.5606060606060606,0.13186813186813187,0.12121212121212122,0.6717171717171717,0.2857142857142857,0.0,0.4444444444444444,0.5384615384615384,0.005050505050505051,0.3282828282828283,0.2087912087912088,0.010101010101010102,0.4696969696969697,0.24175824175824176,0.020202020202020204,0.5606060606060606,0.3516483516483517
L,0.010362694300518135,0.9739583333333334,1.0,0.2694300518134715,1.0,0.6666666666666666,0.5647668393782384,0.9427083333333334,0.45977011494252873,0.8082901554404145,0.9270833333333334,0.26436781609195403,1.0,0.9479166666666666,0.05747126436781609,0.5440414507772021,0.53125,0.6436781609195402,0.7202072538860104,0.2916666666666667,0.3563218390804598,0.8186528497409327,0.13020833333333334,0.19540229885057472,0.8963730569948186,0.0,0.09195402298850575,0.37305699481865284,0.4583333333333333,0.632183908045977,0.43523316062176165,0.3177083333333333,0.12643678160919541,0.32642487046632124,0.5364583333333334,0.0,0.24352331606217617,0.6770833333333334,0.022988505747126436,0.18652849740932642,0.4270833333333333,0.5977011494252874,0.20725388601036268,0.3229166666666667,0.11494252873563218,0.14507772020725387,0.53125,0.13793103448275862,0.10362694300518134,0.6510416666666666,0.28735632183908044,0.0,0.4270833333333333,0.5287356321839081,0.0051813471502590676,0.296875,0.21839080459770116,0.0,0.4322916666666667,0.25287356321839083,0.0051813471502590676,0.5208333333333334,0.3563218390804598
L,0.0,0.9408602150537635,1.0,0.26842105263157895,1.0,0.6296296296296297,0.5578947368421052,0.967741935483871,0.4074074074074074,0.8,0.9731182795698925,0.2037037037037037,1.0,1.0,0.0,0.5684210526315789,0.532258064516129,0.6018518518518519,0.7473684210526316,0.2956989247311828,0.3148148148148148,0.8578947368421053,0.12903225806451613,0.1574074074074074,0.9421052631578948,0.0,0.05555555555555555,0.3894736842105263,0.45161290322580644,0.6296296296296297,0.45263157894736844,0.3172043010752688,0.14814814814814814,0.3263157894736842,0.543010752688172,0.027777777777777776,0.25263157894736843,0.6774193548387096,0.05555555555555555,0.2,0.40860215053763443,0.6111111111111112,0.22105263157894736,0.3172043010752688,0.12962962962962962,0.14210526315789473,0.5483870967741935,0.1388888888888889,0.12105263157894737,0.6344086021505376,0.26851851851851855,0.021052631578947368,0.3763440860215054,0.5648148148148148,0.02631578947368421,0.27956989247311825,0.23148148148148148,0.005263157894736842,0.44086021505376344,0.24074074074074073,0.015789473684210527,0.521505376344086,0.32407407407407407
L,0.0,0.93048128342246,1.0,0.26842105263157895,0.9946524064171123,0.6637931034482759,0.5473684210526316,0.9625668449197861,0.45689655172413796,0.7947368421052632,0.9679144385026738,0.2672413793103448,1.0,1.0,0.07758620689655173,0.5526315789473685,0.5401069518716578,0.5775862068965517,0.7421052631578947,0.2994652406417112,0.29310344827586204,0.8578947368421053,0.13368983957219252,0.1206896551724138,0.9421052631578948,0.0,0.017241379310344827,0.3736842105263158,0.44919786096256686,0.5948275862068966,0.45789473684210524,0.32620320855614976,0.1206896551724138,0.3368421052631579,0.5454545454545454,0.0,0.24736842105263157,0.6898395721925134,0.017241379310344827,0.18947368421052632,0.40106951871657753,0.5689655172413793,0.22631578947368422,0.31016042780748665,0.1206896551724138,0.15263157894736842,0.5347593582887701,0.12931034482758622,0.11578947368421053,0.6470588235294118,0.2413793103448276,0.005263157894736842,0.3689839572192513,0.5344827586206896,0.03684210526315789,0.26737967914438504,0.21551724137931033,0.021052631578947368,0.43315508021390375,0.22413793103448276,0.015789473684210527,0.5294117647058824,0.29310344827586204
L,0.0,0.9521276595744681,1.0,0.2617801047120419,1.0,0.6595744680851063,0.5549738219895288,0.9627659574468085,0.4574468085106383,0.806282722513089,0.9521276595744681,0.26595744680851063,1.0,0.9787234042553191,0.06382978723404255,0.5497382198952879,0.5319148936170213,0.6063829787234043,0.743455497382199,0.2978723404255319,0.32978723404255317,0.8586387434554974,0.13829787234042554,0.1595744680851064,0.9424083769633508,0.0,0.05319148936170213,0.3769633507853403,0.44148936170212766,0.6170212765957447,0.45549738219895286,0.3191489361702128,0.1276595744680851,0.33507853403141363,0.5425531914893617,0.0,0.2513089005235602,0.6808510638297872,0.02127659574468085,0.193717277486911,0.39893617021276595,0.5851063829787234,0.2356020942408377,0.2978723404255319,0.1276595744680851,0.16230366492146597,0.5106382978723404,0.1595744680851064,0.11518324607329843,0.6276595744680851,0.2978723404255319,0.005235602094240838,0.3776595744680851,0.5425531914893617,0.031413612565445025,0.25,0.23404255319148937,0.020942408376963352,0.39893617021276595,0.2553191489361702,0.010471204188481676,0.4946808510638298,0.3617021276595745
L,0.0,0.9689119170984456,1.0,0.2552083333333333,1.0,0.6395348837209303,0.5520833333333334,0.9533678756476683,0.43023255813953487,0.8020833333333334,0.9378238341968912,0.23255813953488372,1.0,0.9533678756476683,0.03488372093023256,0.546875,0.533678756476684,0.6162790697674418,0.7291666666666666,0.29015544041450775,0.3372093023255814,0.8333333333333334,0.13471502590673576,0.1744186046511628,0.9166666666666666,0.0,0.05813953488372093,0.3802083333333333,0.45077720207253885,0.627906976744186,0.4427083333333333,0.3316062176165803,0.12790697674418605,0.328125,0.5492227979274611,0.0,0.25,0.689119170984456,0.03488372093023256,0.19270833333333334,0.41450777202072536,0.6046511627906976,0.21354166666666666,0.3160621761658031,0.12790697674418605,0.14583333333333334,0.533678756476684,0.16279069767441862,0.11458333333333333,0.6528497409326425,0.313953488372093,0.005208333333333333,0.39378238341968913,0.5465116279069767,0.010416666666666666,0.27461139896373055,0.23255813953488372,0.005208333333333333,0.42487046632124353,0.26744186046511625,0.010416666666666666,0.5233160621761658,0.38372093023255816
L,0.030303030303030304,0.9798994974874372,1.0,0.2828282828282828,1.0,0.6375,0.5656565656565656,0.9396984924623115,0.425,0.8080808080808081,0.9095477386934674,0.2125,1.0,0.9246231155778895,0.0125,0.5353535353535354,0.5326633165829145,0.6125,0.7070707070707071,0.2914572864321608,0.325,0.797979797979798,0.135678391959799,0.1625,0.8686868686868687,0.0,0.0375,0.3686868686868687,0.4623115577889447,0.625,0.41919191919191917,0.34673366834170855,0.125,0.3181818181818182,0.5577889447236181,0.0,0.25757575757575757,0.6984924623115578,0.025,0.1919191919191919,0.4371859296482412,0.6,0.20202020202020202,0.3316582914572864,0.1125,0.14646464646464646,0.5376884422110553,0.1625,0.12626262626262627,0.6582914572864321,0.325,0.0,0.4321608040201005,0.5375,0.005050505050505051,0.3065326633165829,0.225,0.005050505050505051,0.45226130653266333,0.275,0.010101010101010102,0.5477386934673367,0.4
L,0.058823529411764705,1.0,1.0,0.3088235294117647,1.0,0.6382978723404256,0.5735294117647058,0.9271844660194175,0.425531914893617,0.803921568627451,0.8932038834951457,0.22340425531914893,1.0,0.8932038834951457,0.02127659574468085,0.5245098039215687,0.5436893203883495,0.5851063829787234,0.6715686274509803,0.30097087378640774,0.30851063829787234,0.75,0.13592233009708737,0.1276595744680851,0.803921568627451,0.0,0.010638297872340425,0.35784313725490197,0.4854368932038835,0.6063829787234043,0.39215686274509803,0.3640776699029126,0.1276595744680851,0.3137254901960784,0.5825242718446602,0.0,0.25980392156862747,0.7233009708737864,0.02127659574468085,0.18137254901960784,0.46601941747572817,0.5957446808510638,0.18627450980392157,0.3640776699029126,0.13829787234042554,0.14705882352941177,0.5679611650485437,0.1702127659574468,0.1323529411764706,0.6844660194174758,0.30851063829787234,0.0,0.470873786407767,0.5425531914893617,0.0,0.3592233009708738,0.23404255319148937,0.00980392156862745,0.5,0.2553191489361702,0.014705882352941176,0.5922330097087378,0.35106382978723405
L,0.0947867298578199,1.0,1.0,0.3412322274881517,0.9814814814814815,0.6375,0.5971563981042654,0.8935185185185185,0.4375,0.8246445497630331,0.8425925925925926,0.225,1.0,0.8333333333333334,0.025,0.5213270142180095,0.5231481481481481,0.6375,0.6445497630331753,0.28703703703703703,0.35,0.7109004739336493,0.13425925925925927,0.1625,0.7535545023696683,0.0,0.0375,0.36018957345971564,0.47685185185185186,0.65,0.3791469194312796,0.36574074074074076,0.1375,0.3175355450236967,0.5740740740740741,0.0,0.2796208530805687,0.7037037037037037,0.0125,0.1895734597156398,0.4722222222222222,0.6125,0.18009478672985782,0.375,0.125,0.16587677725118483,0.5740740740740741,0.175,0.16113744075829384,0.6898148148148148,0.325,0.014218009478672985,0.49074074074074076,0.55,0.0,0.38425925925925924,0.225,0.018957345971563982,0.5138888888888888,0.2625,0.037914691943127965,0.6064814814814815,0.3875
L,0.125,1.0,1.0,0.3611111111111111,0.96875,0.6463414634146342,0.6111111111111112,0.875,0.4268292682926829,0.8240740740740741,0.8080357142857143,0.23170731707317074,1.0,0.7857142857142857,0.024390243902439025,0.5185185185185185,0.5178571428571429,0.6341463414634146,0.625,0.2857142857142857,0.34146341463414637,0.6712962962962963,0.12946428571428573,0.17073170731707318,0.7083333333333334,0.0,0.036585365853658534,0.35648148148148145,0.48214285714285715,0.6341463414634146,0.36574074074074076,0.3705357142857143,0.13414634146341464,0.3148148148148148,0.5714285714285714,0.0,0.2824074074074074,0.7053571428571429,0.012195121951219513,0.18981481481481483,0.49107142857142855,0.6097560975609756,0.1712962962962963,0.39732142857142855,0.13414634146341464,0.1712962962962963,0.5848214285714286,0.18292682926829268,0.17592592592592593,0.7008928571428571,0.32926829268292684,0.023148148148148147,0.5178571428571429,0.5487804878048781,0.0,0.41517857142857145,0.24390243902439024,0.027777777777777776,0.5357142857142857,0.2926829268292683,0.05555555555555555,0.6205357142857143,0.4024390243902439
L,0.1493212669683258,1.0,1.0,0.38009049773755654,0.9653679653679653,0.6309523809523809,0.6153846153846154,0.8614718614718615,0.4166666666666667,0.8235294117647058,0.7922077922077922,0.21428571428571427,1.0,0.7662337662337663,0.011904761904761904,0.502262443438914,0.5151515151515151,0.6190476190476191,0.5972850678733032,0.2813852813852814,0.3333333333333333,0.6380090497737556,0.12987012987012986,0.16666666666666666,0.665158371040724,0.0,0.03571428571428571,0.3438914027149321,0.48917748917748916,0.6428571428571429,0.3574660633484163,0.3852813852813853,0.13095238095238096,0.3167420814479638,0.5930735930735931,0.0,0.2850678733031674,0.7229437229437229,0.023809523809523808,0.18099547511312217,0.49783549783549785,0.6190476190476191,0.167420814479638,0.4155844155844156,0.14285714285714285,0.167420814479638,0.6060606060606061,0.17857142857142858,0.17194570135746606,0.7186147186147186,0.3333333333333333,0.01809954751131222,0.5281385281385281,0.5714285714285714,0.0,0.42857142857142855,0.25,0.03167420814479638,0.5541125541125541,0.2857142857142857,0.058823529411764705,0.6406926406926406,0.40476190476190477
L,0.17410714285714285,1.0,1.0,0.39732142857142855,0.9487179487179487,0.627906976744186,0.6294642857142857,0.8418803418803419,0.4186046511627907,0.8348214285714286,0.7692307692307693,0.22093023255813954,1.0,0.7435897435897436,0.023255813953488372,0.5,0.5128205128205128,0.6395348837209303,0.5848214285714286,0.2777777777777778,0.3488372093023256,0.6205357142857143,0.12393162393162394,0.1744186046511628,0.6473214285714286,0.0,0.05813953488372093,0.34375,0.49572649572649574,0.6511627906976745,0.35267857142857145,0.3803418803418803,0.13953488372093023,0.32142857142857145,0.5811965811965812,0.0,0.3080357142857143,0.7136752136752137,0.023255813953488372,0.18303571428571427,0.5128205128205128,0.627906976744186,0.16517857142857142,0.4230769230769231,0.1511627906976744,0.17410714285714285,0.6068376068376068,0.1744186046511628,0.1875,0.7136752136752137,0.313953488372093,0.026785714285714284,0.5427350427350427,0.5697674418604651,0.0,0.4444444444444444,0.2558139534883721,0.03571428571428571,0.5555555555555556,0.27906976744186046,0.0625,0.6367521367521367,0.3953488372093023
L,0.19823788546255505,1.0,1.0,0.42290748898678415,0.9411764705882353,0.6190476190476191,0.6387665198237885,0.8277310924369747,0.40476190476190477,0.8370044052863436,0.7478991596638656,0.20238095238095238,1.0,0.7100840336134454,0.011904761904761904,0.5022026431718062,0.5126050420168067,0.6190476190476191,0.5638766519823789,0.2815126050420168,0.3333333333333333,0.5903083700440529,0.12605042016806722,0.15476190476190477,0.6035242290748899,0.0,0.023809523809523808,0.3436123348017621,0.4957983193277311,0.6428571428571429,0.34801762114537443,0.37815126050420167,0.13095238095238096,0.3303964757709251,0.5798319327731093,0.0,0.32158590308370044,0.7100840336134454,0.023809523809523808,0.1894273127753304,0.5168067226890757,0.6309523809523809,0.15418502202643172,0.4327731092436975,0.14285714285714285,0.18061674008810572,0.6176470588235294,0.19047619047619047,0.2026431718061674,0.7184873949579832,0.34523809523809523,0.03524229074889868,0.5588235294117647,0.5714285714285714,0.0,0.47058823529411764,0.25,0.04405286343612335,0.592436974789916,0.2976190476190476,0.08370044052863436,0.6680672268907563,0.4166666666666667
